DateRep,Countries and territories,Cases,Deaths
2020-03-10,Germany,237,2
2020-03-09,Germany,55,0
2020-03-08,Germany,163,0
2020-03-07,Germany,284,0
2020-03-06,Germany,138,0
2020-03-05,Germany,66,0
2020-03-04,Germany,39,0
2020-03-03,Germany,28,0
2020-03-02,Germany,18,0
2020-03-01,Germany,54,0
2020-02-29,Germany,10,0
2020-02-28,Germany,26,0
2020-02-27,Germany,4,0
2020-02-26,Germany,2,0
2020-02-25,Germany,0,0
2020-02-24,Germany,0,0
2020-02-23,Germany,0,0
2020-02-22,Germany,0,0
2020-02-21,Germany,0,0
2020-02-20,Germany,0,0
2020-02-19,Germany,0,0
2020-02-18,Germany,0,0
2020-02-17,Germany,0,0
2020-02-16,Germany,0,0
2020-02-15,Germany,0,0
2020-02-14,Germany,0,0
2020-02-13,Germany,0,0
2020-02-12,Germany,2,0
2020-02-11,Germany,0,0
2020-02-10,Germany,0,0
2020-02-09,Germany,0,0
2020-02-08,Germany,1,0
2020-02-07,Germany,1,0
2020-02-06,Germany,0,0
2020-02-05,Germany,0,0
2020-02-04,Germany,2,0
2020-02-03,Germany,1,0
2020-02-02,Germany,1,0
2020-02-01,Germany,2,0
2020-01-31,Germany,1,0
2020-01-30,Germany,0,0
2020-01-29,Germany,3,0
2020-01-28,Germany,1,0
2020-01-27,Germany,0,0
2020-01-26,Germany,0,0
2020-01-25,Germany,0,0
2020-01-24,Germany,0,0
2020-01-23,Germany,0,0
2020-01-22,Germany,0,0
2020-01-21,Germany,0,0
2020-01-20,Germany,0,0
2020-01-19,Germany,0,0
2020-01-18,Germany,0,0
2020-01-17,Germany,0,0
2020-01-16,Germany,0,0
2020-01-15,Germany,0,0
2020-01-14,Germany,0,0
2020-01-13,Germany,0,0
2020-01-12,Germany,0,0
2020-01-11,Germany,0,0
2020-01-10,Germany,0,0
2020-01-09,Germany,0,0
2020-01-08,Germany,0,0
2020-01-07,Germany,0,0
2020-01-06,Germany,0,0
2020-01-05,Germany,0,0
2020-01-04,Germany,0,0
2020-01-03,Germany,0,0
2020-01-02,Germany,0,0
2020-01-01,Germany,0,0
2019-12-31,Germany,0,0
2020-03-26,Ghana,15,1
2020-03-25,Ghana,26,0
2020-03-24,Ghana,3,1
2020-03-23,Ghana,3,0
2020-03-22,Ghana,5,1
2020-03-21,Ghana,5,0
2020-03-20,Ghana,4,0
2020-03-19,Ghana,1,0
2020-03-18,Ghana,0,0
2020-03-17,Ghana,4,0
2020-03-16,Ghana,0,0
2020-03-15,Ghana,0,0
2020-03-13,Ghana,2,0
2020-03-26,Gibraltar,11,0
2020-03-25,Gibraltar,0,0
2020-03-24,Gibraltar,0,0
2020-03-23,Gibraltar,5,0
2020-03-22,Gibraltar,0,0
2020-03-21,Gibraltar,0,0
2020-03-20,Gibraltar,10,0
2020-03-26,Greece,78,2
2020-03-25,Greece,48,3
2020-03-24,Greece,71,2
2020-03-23,Greece,94,2
2020-03-22,Greece,35,5
2020-03-21,Greece,31,3
2020-03-20,Greece,46,0
2020-03-19,Greece,31,0
2020-03-18,Greece,35,1
2020-03-17,Greece,21,0
2020-03-16,Greece,103,1
2020-03-15,Greece,38,2
2020-03-14,Greece,57,0
2020-03-13,Greece,34,0
2020-03-12,Greece,9,1
2020-03-11,Greece,6,0
2020-03-10,Greece,11,0
2020-03-09,Greece,7,0
2020-03-08,Greece,21,0
2020-03-07,Greece,13,0
2020-03-06,Greece,22,0
2020-03-05,Greece,3,0
2020-03-02,Greece,0,0
2020-03-01,Greece,3,0
2020-02-29,Greece,1,0
2020-02-28,Greece,2,0
2020-02-27,Greece,1,0
2020-02-26,Greece,0,0
2020-02-25,Greece,0,0
2020-02-24,Greece,0,0
2020-02-23,Greece,0,0
2020-02-22,Greece,0,0
2020-02-21,Greece,0,0
2020-02-20,Greece,0,0
2020-02-19,Greece,0,0
2020-02-18,Greece,0,0
2020-02-17,Greece,0,0
2020-02-16,Greece,0,0
2020-02-15,Greece,0,0
2020-02-14,Greece,0,0
2020-02-13,Greece,0,0
2020-02-12,Greece,0,0
2020-02-11,Greece,0,0
2020-02-10,Greece,0,0
2020-02-09,Greece,0,0
2020-02-08,Greece,0,0
2020-02-07,Greece,0,0
2020-02-06,Greece,0,0
2020-02-05,Greece,0,0
2020-02-04,Greece,0,0
2020-02-03,Greece,0,0
2020-02-02,Greece,0,0
2020-02-01,Greece,0,0
2020-01-31,Greece,0,0
2020-01-30,Greece,0,0
2020-01-29,Greece,0,0
2020-01-28,Greece,0,0
2020-01-27,Greece,0,0
2020-01-26,Greece,0,0
2020-01-25,Greece,0,0
2020-01-24,Greece,0,0
2020-01-23,Greece,0,0
2020-01-22,Greece,0,0
2020-01-21,Greece,0,0
2020-01-20,Greece,0,0
2020-01-19,Greece,0,0
2020-01-18,Greece,0,0
2020-01-17,Greece,0,0
2020-01-16,Greece,0,0
2020-01-15,Greece,0,0
2020-01-14,Greece,0,0
2020-01-13,Greece,0,0
2020-01-12,Greece,0,0
2020-01-11,Greece,0,0
2020-01-10,Greece,0,0
2020-01-09,Greece,0,0
2020-01-08,Greece,0,0
2020-01-07,Greece,0,0
2020-01-06,Greece,0,0
2020-01-05,Greece,0,0
2020-01-04,Greece,0,0
2020-01-03,Greece,0,0
2020-01-02,Greece,0,0
2020-01-01,Greece,0,0
2019-12-31,Greece,0,0
2020-03-26,Greenland,1,0
2020-03-25,Greenland,0,0
2020-03-24,Greenland,2,0
2020-03-23,Greenland,0,0
2020-03-22,Greenland,0,0
2020-03-21,Greenland,0,0
2020-03-20,Greenland,2,0
2020-03-26,Grenada,0,0
2020-03-25,Grenada,0,0
2020-03-24,Grenada,0,0
2020-03-23,Grenada,1,0
2020-03-26,Guam,5,0
2020-03-25,Guam,3,0
2020-03-24,Guam,2,0
2020-03-23,Guam,12,0
2020-03-22,Guam,1,1
2020-03-21,Guam,2,0
2020-03-20,Guam,9,0
2020-03-19,Guam,3,0
2020-03-26,Guatemala,3,0
2020-03-25,Guatemala,1,0
2020-03-24,Guatemala,1,0
2020-03-23,Guatemala,2,0
2020-03-22,Guatemala,4,0
2020-03-21,Guatemala,4,0
2020-03-20,Guatemala,1,0
2020-03-19,Guatemala,2,0
2020-03-18,Guatemala,0,0
2020-03-17,Guatemala,5,0
2020-03-16,Guatemala,0,1
2020-03-15,Guatemala,1,0
2020-03-26,Guernsey,7,0
2020-03-25,Guernsey,3,0
2020-03-24,Guernsey,3,0
2020-03-23,Guernsey,16,0
2020-03-22,Guernsey,0,0
2020-03-21,Guernsey,0,0
2020-03-20,Guernsey,1,0
2020-03-26,Guinea,0,0
2020-03-25,Guinea,2,0
2020-03-24,Guinea,0,0
2020-03-23,Guinea,0,0
2020-03-22,Guinea,0,0
2020-03-21,Guinea,1,0
2020-03-20,Guinea,0,0
2020-03-19,Guinea,0,0
2020-03-18,Guinea,0,0
2020-03-17,Guinea,0,0
2020-03-15,Guinea,0,0
2020-03-14,Guinea,1,0
2020-03-26,Guyana,0,0
2020-03-25,Guyana,0,0
2020-03-24,Guyana,0,0
2020-03-23,Guyana,0,0
2020-03-22,Guyana,0,0
2020-03-21,Guyana,0,0
2020-03-20,Guyana,0,0
2020-03-19,Guyana,1,0
2020-03-18,Guyana,0,0
2020-03-17,Guyana,0,0
2020-03-16,Guyana,3,0
2020-03-13,Guyana,1,1
2020-03-26,Haiti,1,0
2020-03-25,Haiti,2,0
2020-03-24,Haiti,3,0
2020-03-23,Haiti,0,0
2020-03-22,Haiti,0,0
2020-03-21,Haiti,0,0
2020-03-20,Haiti,2,0
2020-03-26,Holy_See,0,0
2020-03-25,Holy_See,0,0
2020-03-24,Holy_See,0,0
2020-03-23,Holy_See,0,0
2020-03-22,Holy_See,0,0
2020-03-21,Holy_See,0,0
2020-03-20,Holy_See,0,0
2020-03-19,Holy_See,0,0
2020-03-18,Holy_See,0,0
2020-03-17,Holy_See,0,0
2020-03-16,Holy_See,0,0
2020-03-07,Holy_See,1,0
2020-03-26,Honduras,16,0
2020-03-25,Honduras,6,0
2020-03-24,Honduras,3,0
2020-03-23,Honduras,1,0
2020-03-22,Honduras,2,0
2020-03-21,Honduras,0,0
2020-03-20,Honduras,12,0
2020-03-19,Honduras,3,0
2020-03-18,Honduras,1,0
2020-03-17,Honduras,2,0
2020-03-16,Honduras,3,0
2020-03-14,Honduras,1,0
2020-03-12,Honduras,2,0
2020-03-26,Hungary,35,0
2020-03-25,Hungary,39,2
2020-03-24,Hungary,20,1
2020-03-23,Hungary,36,3
2020-03-22,Hungary,28,0
2020-03-21,Hungary,18,3
2020-03-20,Hungary,12,0
2020-03-19,Hungary,23,0
2020-03-18,Hungary,0,0
2020-03-17,Hungary,11,0
2020-03-16,Hungary,8,1
2020-03-15,Hungary,6,0
2020-03-14,Hungary,9,0
2020-03-13,Hungary,3,0
2020-03-12,Hungary,1,0
2020-03-11,Hungary,3,0
2020-03-10,Hungary,1,0
2020-03-09,Hungary,1,0
2020-03-08,Hungary,3,0
2020-03-07,Hungary,2,0
2020-03-05,Hungary,2,0
2020-03-26,Iceland,89,0
2020-03-25,Iceland,60,0
2020-03-24,Iceland,20,1
2020-03-23,Iceland,95,0
2020-03-22,Iceland,64,0
2020-03-21,Iceland,79,0
2020-03-20,Iceland,80,1
2020-03-19,Iceland,3,0
2020-03-18,Iceland,48,0
2020-03-17,Iceland,21,0
2020-03-16,Iceland,40,0
2020-03-15,Iceland,21,0
2020-03-14,Iceland,0,0
2020-03-13,Iceland,32,0
2020-03-12,Iceland,15,0
2020-03-11,Iceland,5,0
2020-03-10,Iceland,10,0
2020-03-09,Iceland,2,0
2020-03-08,Iceland,10,0
2020-03-07,Iceland,8,0
2020-03-06,Iceland,9,0
2020-03-05,Iceland,10,0
2020-03-04,Iceland,10,0
2020-03-03,Iceland,3,0
2020-03-02,Iceland,2,0
2020-03-01,Iceland,0,0
2020-02-29,Iceland,1,0
2020-02-28,Iceland,0,0
2020-02-27,Iceland,0,0
2020-02-26,Iceland,0,0
2020-02-25,Iceland,0,0
2020-02-24,Iceland,0,0
2020-02-23,Iceland,0,0
2020-02-22,Iceland,0,0
2020-02-21,Iceland,0,0
2020-02-20,Iceland,0,0
2020-02-19,Iceland,0,0
2020-02-18,Iceland,0,0
2020-02-17,Iceland,0,0
2020-02-16,Iceland,0,0
2020-02-15,Iceland,0,0
2020-02-14,Iceland,0,0
2020-02-13,Iceland,0,0
2020-02-12,Iceland,0,0
2020-02-11,Iceland,0,0
2020-02-10,Iceland,0,0
2020-02-09,Iceland,0,0
2020-02-08,Iceland,0,0
2020-02-07,Iceland,0,0
2020-02-06,Iceland,0,0
2020-02-05,Iceland,0,0
2020-02-04,Iceland,0,0
2020-02-03,Iceland,0,0
2020-02-02,Iceland,0,0
2020-02-01,Iceland,0,0
2020-01-31,Iceland,0,0
2020-01-30,Iceland,0,0
2020-01-29,Iceland,0,0
2020-01-28,Iceland,0,0
2020-01-27,Iceland,0,0
2020-01-26,Iceland,0,0
2020-01-25,Iceland,0,0
2020-01-24,Iceland,0,0
2020-01-23,Iceland,0,0
2020-01-22,Iceland,0,0
2020-01-21,Iceland,0,0
2020-01-20,Iceland,0,0
2020-01-19,Iceland,0,0
2020-01-18,Iceland,0,0
2020-01-17,Iceland,0,0
2020-01-16,Iceland,0,0
2020-01-15,Iceland,0,0
2020-01-14,Iceland,0,0
2020-01-13,Iceland,0,0
2020-01-12,Iceland,0,0
2020-01-11,Iceland,0,0
2020-01-10,Iceland,0,0
2020-01-09,Iceland,0,0
2020-01-08,Iceland,0,0
2020-01-07,Iceland,0,0
2020-01-06,Iceland,0,0
2020-01-05,Iceland,0,0
2020-01-04,Iceland,0,0
2020-01-03,Iceland,0,0
2020-01-02,Iceland,0,0
2020-01-01,Iceland,0,0
2019-12-31,Iceland,0,0
2020-03-26,India,87,4
2020-03-25,India,70,0
2020-03-24,India,53,2
2020-03-23,India,119,3
2020-03-22,India,89,0
2020-03-21,India,40,0
2020-03-20,India,26,1
2020-03-19,India,28,0
2020-03-18,India,12,0
2020-03-17,India,32,1
2020-03-16,India,3,0
2020-03-15,India,7,0
2020-03-14,India,8,1
2020-03-13,India,2,1
2020-03-12,India,23,0
2020-03-11,India,6,0
2020-03-10,India,10,0
2020-03-08,India,3,0
2020-03-07,India,2,0
2020-03-06,India,1,0
2020-03-05,India,22,0
2020-03-04,India,1,0
2020-03-03,India,2,0
2020-03-02,India,0,0
2020-03-01,India,0,0
2020-02-29,India,0,0
2020-02-28,India,0,0
2020-02-27,India,0,0
2020-02-26,India,0,0
2020-02-25,India,0,0
2020-02-24,India,0,0
2020-02-23,India,0,0
2020-02-22,India,0,0
2020-02-21,India,0,0
2020-02-20,India,0,0
2020-02-19,India,0,0
2020-02-18,India,0,0
2020-02-17,India,0,0
2020-02-16,India,0,0
2020-02-15,India,0,0
2020-02-14,India,0,0
2020-02-13,India,0,0
2020-02-12,India,0,0
2020-02-11,India,0,0
2020-02-10,India,0,0
2020-02-09,India,0,0
2020-02-08,India,0,0
2020-02-07,India,0,0
2020-02-06,India,0,0
2020-02-05,India,0,0
2020-02-04,India,1,0
2020-02-03,India,0,0
2020-02-02,India,1,0
2020-02-01,India,0,0
2020-01-31,India,0,0
2020-01-30,India,1,0
2020-01-29,India,0,0
2020-01-28,India,0,0
2020-01-27,India,0,0
2020-01-26,India,0,0
2020-01-25,India,0,0
2020-01-24,India,0,0
2020-01-23,India,0,0
2020-01-22,India,0,0
2020-01-21,India,0,0
2020-01-20,India,0,0
2020-01-19,India,0,0
2020-01-18,India,0,0
2020-01-17,India,0,0
2020-01-16,India,0,0
2020-01-15,India,0,0
2020-01-14,India,0,0
2020-01-13,India,0,0
2020-01-12,India,0,0
2020-01-11,India,0,0
2020-01-10,India,0,0
2020-01-09,India,0,0
2020-01-08,India,0,0
2020-01-07,India,0,0
2020-01-06,India,0,0
2020-01-05,India,0,0
2020-01-04,India,0,0
2020-01-03,India,0,0
2020-01-02,India,0,0
2020-01-01,India,0,0
2019-12-31,India,0,0
2020-03-26,Indonesia,104,3
2020-03-25,Indonesia,107,6
2020-03-24,Indonesia,65,1
2020-03-23,Indonesia,64,10
2020-03-22,Indonesia,141,13
2020-03-21,Indonesia,82,6
2020-03-20,Indonesia,55,14
2020-03-19,Indonesia,0,0
2020-03-18,Indonesia,38,0
2020-03-17,Indonesia,17,0
2020-03-16,Indonesia,21,1
2020-03-15,Indonesia,27,0
2020-03-14,Indonesia,35,3
2020-03-12,Indonesia,15,1
2020-03-11,Indonesia,13,0
2020-03-09,Indonesia,2,0
2020-03-07,Indonesia,2,0
2020-03-02,Indonesia,2,0
2020-03-01,Indonesia,0,0
2020-02-29,Indonesia,0,0
2020-02-28,Indonesia,0,0
2020-02-27,Indonesia,0,0
2020-02-26,Indonesia,0,0
2020-02-25,Indonesia,0,0
2020-02-24,Indonesia,0,0
2020-02-23,Indonesia,0,0
2020-02-22,Indonesia,0,0
2020-02-21,Indonesia,0,0
2020-02-20,Indonesia,0,0
2020-02-19,Indonesia,0,0
2020-02-18,Indonesia,0,0
2020-02-17,Indonesia,0,0
2020-02-16,Indonesia,0,0
2020-02-15,Indonesia,0,0
2020-02-14,Indonesia,0,0
2020-02-13,Indonesia,0,0
2020-02-12,Indonesia,0,0
2020-02-11,Indonesia,0,0
2020-02-10,Indonesia,0,0
2020-02-09,Indonesia,0,0
2020-02-08,Indonesia,0,0
2020-02-07,Indonesia,0,0
2020-02-06,Indonesia,0,0
2020-02-05,Indonesia,0,0
2020-02-04,Indonesia,0,0
2020-02-03,Indonesia,0,0
2020-02-02,Indonesia,0,0
2020-02-01,Indonesia,0,0
2020-01-31,Indonesia,0,0
2020-01-30,Indonesia,0,0
2020-01-29,Indonesia,0,0
2020-01-28,Indonesia,0,0
2020-01-27,Indonesia,0,0
2020-01-26,Indonesia,0,0
2020-01-25,Indonesia,0,0
2020-01-24,Indonesia,0,0
2020-01-23,Indonesia,0,0
2020-01-22,Indonesia,0,0
2020-01-21,Indonesia,0,0
2020-01-20,Indonesia,0,0
2020-01-19,Indonesia,0,0
2020-01-18,Indonesia,0,0
2020-01-17,Indonesia,0,0
2020-01-16,Indonesia,0,0
2020-01-15,Indonesia,0,0
2020-01-14,Indonesia,0,0
2020-01-13,Indonesia,0,0
2020-01-12,Indonesia,0,0
2020-01-11,Indonesia,0,0
2020-01-10,Indonesia,0,0
2020-01-09,Indonesia,0,0
2020-01-08,Indonesia,0,0
2020-01-07,Indonesia,0,0
2020-01-06,Indonesia,0,0
2020-01-05,Indonesia,0,0
2020-01-04,Indonesia,0,0
2020-01-03,Indonesia,0,0
2020-01-02,Indonesia,0,0
2020-01-01,Indonesia,0,0
2019-12-31,Indonesia,0,0
2020-03-26,Iran,2206,143
2020-03-25,Iran,1762,122
2020-03-24,Iran,1411,127
2020-03-23,Iran,1028,129
2020-03-22,Iran,966,123
2020-03-21,Iran,1237,149
2020-03-20,Iran,1046,149
2020-03-19,Iran,1192,147
2020-03-18,Iran,1178,135
2020-03-17,Iran,1053,129
2020-03-16,Iran,1209,113
2020-03-15,Iran,1365,97
2020-03-14,Iran,1289,85
2020-03-13,Iran,1075,75
2020-03-12,Iran,958,63
2020-03-11,Iran,881,54
2020-03-10,Iran,595,43
2020-03-09,Iran,743,49
2020-03-08,Iran,1076,21
2020-03-07,Iran,1234,17
2020-03-06,Iran,591,15
2020-03-05,Iran,586,15
2020-03-04,Iran,835,11
2020-03-03,Iran,523,12
2020-03-02,Iran,385,11
2020-03-01,Iran,205,9
2020-02-29,Iran,143,8
2020-02-28,Iran,106,7
2020-02-27,Iran,44,4
2020-02-26,Iran,34,3
2020-02-25,Iran,18,4
2020-02-24,Iran,15,3
2020-02-23,Iran,10,1
2020-02-22,Iran,13,2
2020-02-21,Iran,3,0
2020-02-20,Iran,2,2
2020-02-19,Iran,0,0
2020-02-18,Iran,0,0
2020-02-17,Iran,0,0
2020-02-16,Iran,0,0
2020-02-15,Iran,0,0
2020-02-14,Iran,0,0
2020-02-13,Iran,0,0
2020-02-12,Iran,0,0
2020-02-11,Iran,0,0
2020-02-10,Iran,0,0
2020-02-09,Iran,0,0
2020-02-08,Iran,0,0
2020-02-07,Iran,0,0
2020-02-06,Iran,0,0
2020-02-05,Iran,0,0
2020-02-04,Iran,0,0
2020-02-03,Iran,0,0
2020-02-02,Iran,0,0
2020-02-01,Iran,0,0
2020-01-31,Iran,0,0
2020-01-30,Iran,0,0
2020-01-29,Iran,0,0
2020-01-28,Iran,0,0
2020-01-27,Iran,0,0
2020-01-26,Iran,0,0
2020-01-25,Iran,0,0
2020-01-24,Iran,0,0
2020-01-23,Iran,0,0
2020-01-22,Iran,0,0
2020-01-21,Iran,0,0
2020-01-20,Iran,0,0
2020-01-19,Iran,0,0
2020-01-18,Iran,0,0
2020-01-17,Iran,0,0
2020-01-16,Iran,0,0
2020-01-15,Iran,0,0
2020-01-14,Iran,0,0
2020-01-13,Iran,0,0
2020-01-12,Iran,0,0
2020-01-11,Iran,0,0
2020-01-10,Iran,0,0
2020-01-09,Iran,0,0
2020-01-08,Iran,0,0
2020-01-07,Iran,0,0
2020-01-06,Iran,0,0
2020-01-05,Iran,0,0
2020-01-04,Iran,0,0
2020-01-03,Iran,0,0
2020-01-02,Iran,0,0
2020-01-01,Iran,0,0
2019-12-31,Iran,0,0
2020-03-26,Iraq,30,2
2020-03-25,Iraq,50,4
2020-03-24,Iraq,33,3
2020-03-23,Iraq,19,3
2020-03-22,Iraq,21,3
2020-03-21,Iraq,16,2
2020-03-20,Iraq,13,0
2020-03-19,Iraq,10,1
2020-03-18,Iraq,30,2
2020-03-17,Iraq,0,0
2020-03-16,Iraq,39,0
2020-03-15,Iraq,0,0
2020-03-14,Iraq,11,1
2020-03-13,Iraq,4,0
2020-03-12,Iraq,9,2
2020-03-11,Iraq,0,0
2020-03-09,Iraq,7,4
2020-03-08,Iraq,16,0
2020-03-06,Iraq,7,2
2020-03-05,Iraq,5,0
2020-03-04,Iraq,5,0
2020-03-03,Iraq,2,0
2020-03-02,Iraq,6,0
2020-03-01,Iraq,6,0
2020-02-29,Iraq,1,0
2020-02-28,Iraq,1,0
2020-02-27,Iraq,0,0
2020-02-26,Iraq,4,0
2020-02-25,Iraq,1,0
2020-02-24,Iraq,0,0
2020-02-23,Iraq,0,0
2020-02-22,Iraq,0,0
2020-02-21,Iraq,0,0
2020-02-20,Iraq,0,0
2020-02-19,Iraq,0,0
2020-02-18,Iraq,0,0
2020-02-17,Iraq,0,0
2020-02-16,Iraq,0,0
2020-02-15,Iraq,0,0
2020-02-14,Iraq,0,0
2020-02-13,Iraq,0,0
2020-02-12,Iraq,0,0
2020-02-11,Iraq,0,0
2020-02-10,Iraq,0,0
2020-02-09,Iraq,0,0
2020-02-08,Iraq,0,0
2020-02-07,Iraq,0,0
2020-02-06,Iraq,0,0
2020-02-05,Iraq,0,0
2020-02-04,Iraq,0,0
2020-02-03,Iraq,0,0
2020-02-02,Iraq,0,0
2020-02-01,Iraq,0,0
2020-01-31,Iraq,0,0
2020-01-30,Iraq,0,0
2020-01-29,Iraq,0,0
2020-01-28,Iraq,0,0
2020-01-27,Iraq,0,0
2020-01-26,Iraq,0,0
2020-01-25,Iraq,0,0
2020-01-24,Iraq,0,0
2020-01-23,Iraq,0,0
2020-01-22,Iraq,0,0
2020-01-21,Iraq,0,0
2020-01-20,Iraq,0,0
2020-01-19,Iraq,0,0
2020-01-18,Iraq,0,0
2020-01-17,Iraq,0,0
2020-01-16,Iraq,0,0
2020-01-15,Iraq,0,0
2020-01-14,Iraq,0,0
2020-01-13,Iraq,0,0
2020-01-12,Iraq,0,0
2020-01-11,Iraq,0,0
2020-01-10,Iraq,0,0
2020-01-09,Iraq,0,0
2020-01-08,Iraq,0,0
2020-01-07,Iraq,0,0
2020-01-06,Iraq,0,0
2020-01-05,Iraq,0,0
2020-01-04,Iraq,0,0
2020-01-03,Iraq,0,0
2020-01-02,Iraq,0,0
2020-01-01,Iraq,0,0
2019-12-31,Iraq,0,0
2020-03-26,Ireland,235,2
2020-03-25,Ireland,204,1
2020-03-24,Ireland,219,2
2020-03-23,Ireland,121,1
2020-03-22,Ireland,102,0
2020-03-21,Ireland,126,0
2020-03-20,Ireland,191,1
2020-03-19,Ireland,74,0
2020-03-18,Ireland,69,0
2020-03-17,Ireland,54,0
2020-03-16,Ireland,40,0
2020-03-15,Ireland,38,1
2020-03-14,Ireland,21,0
2020-03-13,Ireland,27,0
2020-03-12,Ireland,8,1
2020-03-11,Ireland,14,0
2020-03-09,Ireland,2,0
2020-03-08,Ireland,1,0
2020-03-07,Ireland,5,0
2020-03-06,Ireland,7,0
2020-03-05,Ireland,4,0
2020-03-04,Ireland,1,0
2020-03-02,Ireland,0,0
2020-03-01,Ireland,1,0
2020-02-29,Ireland,0,0
2020-02-28,Ireland,0,0
2020-02-27,Ireland,0,0
2020-02-26,Ireland,0,0
2020-02-25,Ireland,0,0
2020-02-24,Ireland,0,0
2020-02-23,Ireland,0,0
2020-02-22,Ireland,0,0
2020-02-21,Ireland,0,0
2020-02-20,Ireland,0,0
2020-02-19,Ireland,0,0
2020-02-18,Ireland,0,0
2020-02-17,Ireland,0,0
2020-02-16,Ireland,0,0
2020-02-15,Ireland,0,0
2020-02-14,Ireland,0,0
2020-02-13,Ireland,0,0
2020-02-12,Ireland,0,0
2020-02-11,Ireland,0,0
2020-02-10,Ireland,0,0
2020-02-09,Ireland,0,0
2020-02-08,Ireland,0,0
2020-02-07,Ireland,0,0
2020-02-06,Ireland,0,0
2020-02-05,Ireland,0,0
2020-02-04,Ireland,0,0
2020-02-03,Ireland,0,0
2020-02-02,Ireland,0,0
2020-02-01,Ireland,0,0
2020-01-31,Ireland,0,0
2020-01-30,Ireland,0,0
2020-01-29,Ireland,0,0
2020-01-28,Ireland,0,0
2020-01-27,Ireland,0,0
2020-01-26,Ireland,0,0
2020-01-25,Ireland,0,0
2020-01-24,Ireland,0,0
2020-01-23,Ireland,0,0
2020-01-22,Ireland,0,0
2020-01-21,Ireland,0,0
2020-01-20,Ireland,0,0
2020-01-19,Ireland,0,0
2020-01-18,Ireland,0,0
2020-01-17,Ireland,0,0
2020-01-16,Ireland,0,0
2020-01-15,Ireland,0,0
2020-01-14,Ireland,0,0
2020-01-13,Ireland,0,0
2020-01-12,Ireland,0,0
2020-01-11,Ireland,0,0
2020-01-10,Ireland,0,0
2020-01-09,Ireland,0,0
2020-01-08,Ireland,0,0
2020-01-07,Ireland,0,0
2020-01-06,Ireland,0,0
2020-01-05,Ireland,0,0
2020-01-04,Ireland,0,0
2020-01-03,Ireland,0,0
2020-01-02,Ireland,0,0
2020-01-01,Ireland,0,0
2019-12-31,Ireland,0,0
2020-03-26,Isle_of_Man,0,0
2020-03-25,Isle_of_Man,10,0
2020-03-24,Isle_of_Man,11,0
2020-03-23,Isle_of_Man,0,0
2020-03-22,Isle_of_Man,1,0
2020-03-21,Isle_of_Man,1,0
2020-03-26,Israel,439,2
2020-03-25,Israel,488,2
2020-03-24,Israel,371,0
2020-03-23,Israel,188,0
2020-03-22,Israel,171,0
2020-03-21,Israel,35,1
2020-03-20,Israel,244,0
2020-03-19,Israel,6,0
2020-03-18,Israel,167,0
2020-03-17,Israel,10,0
2020-03-16,Israel,72,0
2020-03-15,Israel,62,0
2020-03-14,Israel,20,0
2020-03-13,Israel,14,0
2020-03-12,Israel,12,0
2020-03-11,Israel,31,0
2020-03-09,Israel,14,0
2020-03-08,Israel,6,0
2020-03-07,Israel,2,0
2020-03-06,Israel,2,0
2020-03-05,Israel,5,0
2020-03-02,Israel,3,0
2020-03-01,Israel,0,0
2020-02-29,Israel,4,0
2020-02-28,Israel,1,0
2020-02-27,Israel,0,0
2020-02-26,Israel,0,0
2020-02-25,Israel,0,0
2020-02-24,Israel,1,0
2020-02-23,Israel,0,0
2020-02-22,Israel,1,0
2020-02-21,Israel,0,0
2020-02-20,Israel,0,0
2020-02-19,Israel,0,0
2020-02-18,Israel,0,0
2020-02-17,Israel,0,0
2020-02-16,Israel,0,0
2020-02-15,Israel,0,0
2020-02-14,Israel,0,0
2020-02-13,Israel,0,0
2020-02-12,Israel,0,0
2020-02-11,Israel,0,0
2020-02-10,Israel,0,0
2020-02-09,Israel,0,0
2020-02-08,Israel,0,0
2020-02-07,Israel,0,0
2020-02-06,Israel,0,0
2020-02-05,Israel,0,0
2020-02-04,Israel,0,0
2020-02-03,Israel,0,0
2020-02-02,Israel,0,0
2020-02-01,Israel,0,0
2020-01-31,Israel,0,0
2020-01-30,Israel,0,0
2020-01-29,Israel,0,0
2020-01-28,Israel,0,0
2020-01-27,Israel,0,0
2020-01-26,Israel,0,0
2020-01-25,Israel,0,0
2020-01-24,Israel,0,0
2020-01-23,Israel,0,0
2020-01-22,Israel,0,0
2020-01-21,Israel,0,0
2020-01-20,Israel,0,0
2020-01-19,Israel,0,0
2020-01-18,Israel,0,0
2020-01-17,Israel,0,0
2020-01-16,Israel,0,0
2020-01-15,Israel,0,0
2020-01-14,Israel,0,0
2020-01-13,Israel,0,0
2020-01-12,Israel,0,0
2020-01-11,Israel,0,0
2020-01-10,Israel,0,0
2020-01-09,Israel,0,0
2020-01-08,Israel,0,0
2020-01-07,Israel,0,0
2020-01-06,Israel,0,0
2020-01-05,Israel,0,0
2020-01-04,Israel,0,0
2020-01-03,Israel,0,0
2020-01-02,Israel,0,0
2020-01-01,Israel,0,0
2019-12-31,Israel,0,0
2020-03-26,Italy,5210,685
2020-03-25,Italy,5249,743
2020-03-24,Italy,4789,601
2020-03-23,Italy,5560,649
2020-03-22,Italy,6557,795
2020-03-21,Italy,5986,625
2020-03-20,Italy,5322,429
2020-03-19,Italy,4207,473
2020-03-18,Italy,3526,347
